cell,cycle,q_dis,n_raw_narrow,w_narrow_4_dur,w_narrow_8_dur,w_narrow_16_dur,w_narrow_32_dur,n_raw_medium,w_medium_4_dur,w_medium_8_dur,w_medium_16_dur,w_medium_32_dur,n_raw_wide,w_wide_4_dur,w_wide_8_dur,w_wide_16_dur,w_wide_32_dur,soh
CX2_36,1030,0.9431547868035466,57,1680.8462263044203,1680.8462263044203,1680.8462263044203,1680.8462263044203,92,2731.3750170455896,2731.3750170455896,2731.3750170455896,2731.3750170455896,111,3301.662156414881,3301.662156414881,3301.662156414881,3301.662156414881,0.6935221019482511
CX2_36,1031,0.9439866126919938,57,1680.8311827061698,1680.8311827061698,1680.8311827061698,1680.8311827061698,94,2791.390085452178,2791.390085452178,2791.390085452178,2791.390085452178,112,3331.662517565768,3331.662517565768,3331.662517565768,3331.662517565768,0.6941337615047551
CX2_36,1032,0.9557544828039689,60,1770.876489582112,1770.876489582112,1770.876489582112,1770.876489582112,88,2611.2989560500787,2611.2989560500787,2611.2989560500787,2611.2989560500787,104,3091.5408765477036,3091.5408765477036,3091.5408765477036,3091.5408765477036,0.702786930772093
CX2_36,1033,0.9557767926282281,60,1770.8764439533934,1770.8764439533934,1770.8764439533934,1770.8764439533934,96,2851.4208027206278,2851.4208027206278,2851.4208027206278,2851.4208027206278,116,3451.7232099729335,3451.7232099729335,3451.7232099729335,3451.7232099729335,0.7028033356681194
CX2_36,1034,0.956534123822893,59,1740.8769812868159,1740.8769812868159,1740.8769812868159,1740.8769812868159,96,2851.4364834317857,2851.4364834317857,2851.4364834317857,2851.4364834317857,115,3421.7080275779626,3421.7080275779626,3421.7080275779626,3421.7080275779626,0.7033602176660098
CX2_36,1035,0.9556418860005751,59,1740.861347131693,1740.861347131693,1740.861347131693,1740.861347131693,96,2851.4207986605034,2851.4207986605034,2851.4207986605034,2851.4207986605034,115,3421.7080882892624,3421.7080882892624,3421.7080882892624,3421.7080882892624,0.7027041359086676
CX2_36,1036,0.9538466972304729,60,1770.8921016271343,1770.8921016271343,1770.8921016271343,1770.8921016271343,96,2851.4208264698173,2851.4208264698173,2851.4208264698173,2851.4208264698173,114,3391.6930121240657,3391.6930121240657,3391.6930121240657,3391.6930121240657,0.7013840948012534
CX2_36,1037,0.9528267659839784,59,1740.8770077227164,1740.8770077227164,1740.8770077227164,1740.8770077227164,96,2851.436679936538,2851.436679936538,2851.436679936538,2851.436679936538,114,3391.7086538380318,3391.7086538380318,3391.7086538380318,3391.7086538380318,0.7006341173088964
CX2_36,1038,0.9584315331593043,60,1770.8921956113772,1770.8921956113772,1770.8921956113772,1770.8921956113772,96,2851.4364995569777,2851.4364995569777,2851.4364995569777,2851.4364995569777,114,3391.708866703557,3391.708866703557,3391.708866703557,3391.708866703557,0.7047554237654283
CX2_36,1039,0.9579354041378352,59,1740.8747699855594,1740.8747699855594,1740.8747699855594,1740.8747699855594,96,2851.4213190123846,2851.4213190123846,2851.4213190123846,2851.4213190123846,115,3421.708671086788,3421.708671086788,3421.708671086788,3421.708671086788,0.7043906093716289
CX2_36,1040,0.9570044871605905,60,1770.8899767262192,1770.8899767262192,1770.8899767262192,1770.8899767262192,96,2851.43678605101,2851.43678605101,2851.43678605101,2851.43678605101,115,3421.7243084799848,3421.7243084799848,3421.7243084799848,3421.7243084799848,0.7037060859955815
CX2_36,1041,0.9538088937483629,59,1740.8770346147357,1740.8770346147357,1740.8770346147357,1740.8770346147357,95,2821.421523701807,2821.421523701807,2821.421523701807,2821.421523701807,114,3391.7089690335997,3391.7089690335997,3391.7089690335997,3391.7089690335997,0.7013562970836987
CX2_36,1042,0.9515846875898575,58,1710.8618610568083,1710.8618610568083,1710.8618610568083,1710.8618610568083,94,2791.4062999687885,2791.4062999687885,2791.4062999687885,2791.4062999687885,114,3391.708518405503,3391.708518405503,3391.708518405503,3391.708518405503,0.699720790216962
CX2_36,1043,0.9483184123479429,59,1740.8769096532924,1740.8769096532924,1740.8769096532924,1740.8769096532924,95,2821.4212350222806,2821.4212350222806,2821.4212350222806,2821.4212350222806,113,3361.693349093126,3361.693349093126,3361.693349093126,3361.693349093126,0.6973190274278537
CX2_36,1044,0.9461800271023506,58,1710.8617611177033,1710.8617611177033,1710.8617611177033,1710.8617611177033,94,2791.406089293683,2791.406089293683,2791.406089293683,2791.406089293683,113,3361.696024200297,3361.696024200297,3361.696024200297,3361.696024200297,0.6957466265334846
CX2_36,1045,0.9459335047410438,58,1710.8618028166238,1710.8618028166238,1710.8618028166238,1710.8618028166238,94,2791.40558091164,2791.40558091164,2791.40558091164,2791.40558091164,112,3331.6780031705566,3331.6780031705566,3331.6780031705566,3331.6780031705566,0.6955653533123942
CX2_36,1046,0.9447348374009668,58,1710.8616519456264,1710.8616519456264,1710.8616519456264,1710.8616519456264,94,2791.4057932057185,2791.4057932057185,2791.4057932057185,2791.4057932057185,112,3331.678102483129,3331.678102483129,3331.678102483129,3331.678102483129,0.6946839473068707
CX2_36,1047,0.944962090394224,58,1710.8617766363604,1710.8617766363604,1710.8617766363604,1710.8617766363604,94,2791.4058253158,2791.4058253158,2791.4058253158,2791.4058253158,112,3331.6779161086015,3331.6779161086015,3331.6779161086015,3331.6779161086015,0.6948510513451079
CX2_36,1048,0.944487366899736,58,1710.8615950237727,1710.8615950237727,1710.8615950237727,1710.8615950237727,94,2791.405839872081,2791.405839872081,2791.405839872081,2791.405839872081,112,3331.677905467077,3331.677905467077,3331.677905467077,3331.677905467077,0.6945019768979992
CX2_36,1049,0.9426166694974611,57,1680.846430914331,1680.846430914331,1680.846430914331,1680.846430914331,93,2761.3904479448975,2761.3904479448975,2761.3904479448975,2761.3904479448975,112,3331.6776921755227,3331.6776921755227,3331.6776921755227,3331.6776921755227,0.6931264126611556
CX2_36,1050,0.935964537232941,58,1710.8458425336867,1710.8458425336867,1710.8458425336867,1710.8458425336867,93,2761.374568769068,2761.374568769068,2761.374568769068,2761.374568769068,111,3301.6469199258427,3301.6469199258427,3301.6469199258427,3301.6469199258427,0.68823495601472
CX2_36,1051,0.9360378830947482,56,1650.831410728657,1650.831410728657,1650.831410728657,1650.831410728657,91,2701.360035661608,2701.360035661608,2701.360035661608,2701.360035661608,110,3271.6471253570926,3271.6471253570926,3271.6471253570926,3271.6471253570926,0.6882888888123492
CX2_36,1052,0.9351178986860482,56,1650.8156939526089,1650.8156939526089,1650.8156939526089,1650.8156939526089,91,2701.3471473499667,2701.3471473499667,2701.3471473499667,2701.3471473499667,110,3271.631558514695,3271.631558514695,3271.631558514695,3271.631558514695,0.6876124043902708
CX2_36,1053,0.9338475225127496,56,1650.8309907920484,1650.8309907920484,1650.8309907920484,1650.8309907920484,91,2701.3599363591056,2701.3599363591056,2701.3599363591056,2701.3599363591056,110,3271.647054991685,3271.647054991685,3271.647054991685,3271.647054991685,0.686678269329623
CX2_36,1054,0.9327802219221546,56,1650.8311319238564,1650.8311319238564,1650.8311319238564,1650.8311319238564,91,2701.3286971212947,2701.3286971212947,2701.3286971212947,2701.3286971212947,109,3241.6005737754167,3241.6005737754167,3241.6005737754167,3241.6005737754167,0.6858934601346142
CX2_36,1055,0.9370787845536732,56,1650.8310707062192,1650.8310707062192,1650.8310707062192,1650.8310707062192,91,2701.3600596614124,2701.3600596614124,2701.3600596614124,2701.3600596614124,110,3271.6316796967003,3271.6316796967003,3271.6316796967003,3271.6316796967003,0.6890542861551981
CX2_36,1056,0.9359905110728945,57,1680.8465163974324,1680.8465163974324,1680.8465163974324,1680.8465163974324,92,2731.3597458701115,2731.3597458701115,2731.3597458701115,2731.3597458701115,110,3271.631686192879,3271.631686192879,3271.631686192879,3271.631686192879,0.6882540551406877
CX2_36,1057,0.9354538320705075,57,1680.8464088894543,1680.8464088894543,1680.8464088894543,1680.8464088894543,92,2731.37556130701,2731.37556130701,2731.37556130701,2731.37556130701,110,3271.647456773033,3271.647456773033,3271.647456773033,3271.647456773033,0.6878594234693918
CX2_36,1058,0.9318265837801718,56,1650.8311411417671,1650.8311411417671,1650.8311411417671,1650.8311411417671,91,2701.3603442807216,2701.3603442807216,2701.3603442807216,2701.3603442807216,110,3271.6474030993413,3271.6474030993413,3271.6474030993413,3271.6474030993413,0.6851922293949946
CX2_36,1059,0.930351515610262,56,1650.831302669365,1650.831302669365,1650.831302669365,1650.831302669365,91,2701.3604231623467,2701.3604231623467,2701.3604231623467,2701.3604231623467,109,3241.6323906979524,3241.6323906979524,3241.6323906979524,3241.6323906979524,0.6841075798846211
CX2_36,1060,0.9301097306263628,57,1680.8306808102643,1680.8306808102643,1680.8306808102643,1680.8306808102643,91,2701.344613449648,2701.344613449648,2701.344613449648,2701.344613449648,109,3241.6166048798477,3241.6166048798477,3241.6166048798477,3241.6166048798477,0.6839297901595416
CX2_36,1061,0.9325934751646976,56,1650.8311155028641,1650.8311155028641,1650.8311155028641,1650.8311155028641,90,2671.345194261463,2671.345194261463,2671.345194261463,2671.345194261463,109,3241.6321278979885,3241.6321278979885,3241.6321278979885,3241.6321278979885,0.6857561412071425
CX2_36,1062,0.9354902103372496,56,1650.8312166599208,1650.8312166599208,1650.8312166599208,1650.8312166599208,91,2701.3603524661157,2701.3603524661157,2701.3603524661157,2701.3603524661157,110,3271.644735169946,3271.644735169946,3271.644735169946,3271.644735169946,0.687886173195279
CX2_36,1063,0.9357882492609519,56,1650.8158628385863,1650.8158628385863,1650.8158628385863,1650.8158628385863,92,2731.3600094420253,2731.3600094420253,2731.3600094420253,2731.3600094420253,110,3271.6323559521697,3271.6323559521697,3271.6323559521697,3271.6323559521697,0.6881053276582797
CX2_36,1064,0.9322848633227245,56,1650.8314403875265,1650.8314403875265,1650.8314403875265,1650.8314403875265,92,2731.3755816327175,2731.3755816327175,2731.3755816327175,2731.3755816327175,111,3301.663020558539,3301.663020558539,3301.663020558539,3301.663020558539,0.6855292122487934
CX2_36,1065,0.9309279036502573,56,1650.815705852292,1650.815705852292,1650.815705852292,1650.815705852292,91,2701.3270430538105,2701.3270430538105,2701.3270430538105,2701.3270430538105,109,3241.60106381675,3241.60106381675,3241.60106381675,3241.60106381675,0.6845314104696201
CX2_36,1066,0.9300934877594784,56,1650.8313068547868,1650.8313068547868,1650.8313068547868,1650.8313068547868,90,2671.345019561122,2671.345019561122,2671.345019561122,2671.345019561122,109,3241.6186421524035,3241.6186421524035,3241.6186421524035,3241.6186421524035,0.6839178464284161
CX2_36,1067,0.926676471535373,55,1620.8007285685162,1620.8007285685162,1620.8007285685162,1620.8007285685162,90,2671.3295179863926,2671.3295179863926,2671.3295179863926,2671.3295179863926,109,3241.6167872142396,3241.6167872142396,3241.6167872142396,3241.6167872142396,0.6814052405366894
CX2_36,1068,0.9249518346799945,55,1620.8159437896102,1620.8159437896102,1620.8159437896102,1620.8159437896102,89,2641.3299165890203,2641.3299165890203,2641.3299165890203,2641.3299165890203,108,3211.6170147405937,3211.6170147405937,3211.6170147405937,3211.6170147405937,0.68013707777722
CX2_36,1069,0.9251985317459841,55,1620.800454690936,1620.800454690936,1620.800454690936,1620.800454690936,89,2641.3141971213627,2641.3141971213627,2641.3141971213627,2641.3141971213627,107,3181.570540301327,3181.570540301327,3181.570540301327,3181.570540301327,0.6803184794624401
CX2_36,1070,0.929211369062152,54,1590.8007182420697,1590.8007182420697,1590.8007182420697,1590.8007182420697,89,2641.316120058822,2641.316120058822,2641.316120058822,2641.316120058822,108,3211.6012960498338,3211.6012960498338,3211.6012960498338,3211.6012960498338,0.683269205482415
CX2_36,1071,0.9230002097759353,56,1650.8284207016113,1650.8284207016113,1650.8284207016113,1650.8284207016113,90,2671.345039946842,2671.345039946842,2671.345039946842,2671.345039946842,109,3241.6321764991153,3241.6321764991153,3241.6321764991153,3241.6321764991153,0.6787020057989874
CX2_36,1072,0.9257496780016439,55,1620.815902787319,1620.815902787319,1620.815902787319,1620.815902787319,89,2641.3297426003846,2641.3297426003846,2641.3297426003846,2641.3297426003846,108,3211.6169221648597,3211.6169221648597,3211.6169221648597,3211.6169221648597,0.6807237492177912
CX2_36,1073,0.9206366568349225,54,1590.7854940536781,1590.7854940536781,1590.7854940536781,1590.7854940536781,89,2641.314224564645,2641.314224564645,2641.314224564645,2641.314224564645,107,3181.5862328970106,3181.5862328970106,3181.5862328970106,3181.5862328970106,0.6769640342309561
CX2_36,1074,0.9188308319588714,54,1590.8007677754504,1590.8007677754504,1590.8007677754504,1590.8007677754504,88,2611.3145892578177,2611.3145892578177,2611.3145892578177,2611.3145892578177,107,3181.6017313890043,3181.6017313890043,3181.6017313890043,3181.6017313890043,0.6756361721649279
CX2_36,1075,0.9181337262571674,54,1590.8007353497087,1590.8007353497087,1590.8007353497087,1590.8007353497087,88,2611.3144425471546,2611.3144425471546,2611.3144425471546,2611.3144425471546,106,3151.5865492846933,3151.5865492846933,3151.5865492846933,3151.5865492846933,0.6751235752738445
CX2_36,1076,0.9180195987011075,53,1560.785714462283,1560.785714462283,1560.785714462283,1560.785714462283,87,2581.299496706808,2581.299496706808,2581.299496706808,2581.299496706808,106,3151.586516337702,3151.586516337702,3151.586516337702,3151.586516337702,0.6750396548148951
CX2_36,1077,0.9171957191476068,53,1560.7857901558164,1560.7857901558164,1560.7857901558164,1560.7857901558164,87,2581.299786945223,2581.299786945223,2581.299786945223,2581.299786945223,106,3151.5708855207777,3151.5708855207777,3151.5708855207777,3151.5708855207777,0.6744338383702451
CX2_36,1078,0.9247828641046993,54,1590.7851942814304,1590.7851942814304,1590.7851942814304,1590.7851942814304,88,2611.2986744231894,2611.2986744231894,2611.2986744231894,2611.2986744231894,106,3151.573542407714,3151.573542407714,3151.573542407714,3151.573542407714,0.6800128300607415
CX2_36,1079,0.9225423474722305,54,1590.8008354189224,1590.8008354189224,1590.8008354189224,1590.8008354189224,89,2641.329355129681,2641.329355129681,2641.329355129681,2641.329355129681,108,3211.6167884766473,3211.6167884766473,3211.6167884766473,3211.6167884766473,0.6783653297499326
CX2_36,1080,0.9281652720450069,55,1620.8159756739624,1620.8159756739624,1620.8159756739624,1620.8159756739624,89,2641.3297632017056,2641.3297632017056,2641.3297632017056,2641.3297632017056,107,3181.6017568323296,3181.6017568323296,3181.6017568323296,3181.6017568323296,0.6824999877332998
CX2_36,1081,0.9244310034215744,55,1620.8161155376583,1620.8161155376583,1620.8161155376583,1620.8161155376583,90,2671.3452028327156,2671.3452028327156,2671.3452028327156,2671.3452028327156,109,3241.6321900680196,3241.6321900680196,3241.6321900680196,3241.6321900680196,0.6797540992946275
CX2_36,1082,0.924597162529202,56,1650.8224975114806,1650.8224975114806,1650.8224975114806,1650.8224975114806,82,2431.2185089870486,2431.2185089870486,2431.2185089870486,2431.2185089870486,97,2881.4470928232395,2881.4470928232395,2881.4470928232395,2881.4470928232395,0.6798762796781574
CX2_36,1083,0.9244200578962559,57,1680.8244328277124,1680.8244328277124,1680.8244328277124,1680.8244328277124,91,2701.3393382489376,2701.3393382489376,2701.3393382489376,2701.3393382489376,110,3271.6291571488055,3271.6291571488055,3271.6291571488055,3271.6291571488055,0.6797460508132627
CX2_36,1084,0.92596899086472,57,1680.8373578405335,1680.8373578405335,1680.8373578405335,1680.8373578405335,91,2701.339471707066,2701.339471707066,2701.339471707066,2701.339471707066,109,3241.6133174150054,3241.6133174150054,3241.6133174150054,3241.6133174150054,0.6808850147066727
CX2_36,1085,0.9272022414065426,57,1680.837133851419,1680.837133851419,1680.837133851419,1680.837133851419,91,2701.3572796384033,2701.3572796384033,2701.3572796384033,2701.3572796384033,109,3241.6131927839087,3241.6131927839087,3241.6131927839087,3241.6131927839087,0.6817918504879895
CX2_36,1086,0.9259220988466068,56,1650.83751842098,1650.83751842098,1650.83751842098,1650.83751842098,90,2671.35525017717,2671.35525017717,2671.35525017717,2671.35525017717,108,3211.632423391078,3211.632423391078,3211.632423391078,3211.632423391078,0.6808505339921374
CX2_36,1087,0.9240973962248544,55,1620.8067296821755,1620.8067296821755,1620.8067296821755,1620.8067296821755,90,2671.339726001439,2671.339726001439,2671.339726001439,2671.339726001439,108,3211.6135265717094,3211.6135265717094,3211.6135265717094,3211.6135265717094,0.6795087907116341
CX2_36,1088,0.93528658811156,56,1650.83750809521,1650.83750809521,1650.83750809521,1650.83750809521,90,2671.353099814529,2671.353099814529,2671.353099814529,2671.353099814529,108,3211.629331147371,3211.629331147371,3211.629331147371,3211.629331147371,0.6877364453712362
CX2_36,1089,0.9374019077428155,55,1620.8250710149587,1620.8250710149587,1620.8250710149587,1620.8250710149587,91,2701.3706619627483,2701.3706619627483,2701.3706619627483,2701.3706619627483,110,3271.64435540096,3271.64435540096,3271.64435540096,3271.64435540096,0.6892918856207977
CX2_36,1090,0.9366860392333205,56,1650.8241975851415,1650.8241975851415,1650.8241975851415,1650.8241975851415,92,2731.3702103007236,2731.3702103007236,2731.3702103007236,2731.3702103007236,110,3271.644506162309,3271.644506162309,3271.644506162309,3271.644506162309,0.6887654920315692
CX2_36,1091,0.9219926434743666,56,1650.8376788614696,1650.8376788614696,1650.8376788614696,1650.8376788614696,92,2731.354575132951,2731.354575132951,2731.354575132951,2731.354575132951,110,3271.6287169951247,3271.6287169951247,3271.6287169951247,3271.6287169951247,0.6779611205179146
CX2_36,1092,0.9219424266250886,56,1650.837728049286,1650.837728049286,1650.837728049286,1650.837728049286,90,2671.3866148582456,2671.3866148582456,2671.3866148582456,2671.3866148582456,107,3181.645354102744,3181.645354102744,3181.645354102744,3181.645354102744,0.6779241949831543
CX2_36,1093,0.9212456775529194,55,1620.8224471002322,1620.8224471002322,1620.8224471002322,1620.8224471002322,89,2641.340139317763,2641.340139317763,2641.340139317763,2641.340139317763,107,3181.6142766636767,3181.6142766636767,3181.6142766636767,3181.6142766636767,0.6774118603294768
CX2_36,1094,0.9200095351204443,54,1590.8071911837615,1590.8071911837615,1590.8071911837615,1590.8071911837615,88,2611.325217961363,2611.325217961363,2611.325217961363,2611.325217961363,107,3181.614151922302,3181.614151922302,3181.614151922302,3181.614151922302,0.6765028980784521
CX2_36,1095,0.9212672126349091,54,1590.8071753041295,1590.8071753041295,1590.8071753041295,1590.8071753041295,88,2611.3249026843987,2611.3249026843987,2611.3249026843987,2611.3249026843987,107,3181.6142772000167,3181.6142772000167,3181.6142772000167,3181.6142772000167,0.6774276955407655
CX2_36,1096,0.929077897109627,55,1620.8068899973296,1620.8068899973296,1620.8068899973296,1620.8068899973296,89,2641.3246934224153,2641.3246934224153,2641.3246934224153,2641.3246934224153,108,3211.6112081395404,3211.6112081395404,3211.6112081395404,3211.6112081395404,0.6831710606705969
CX2_36,1097,0.93150681391554,55,1620.8226546082587,1620.8226546082587,1620.8226546082587,1620.8226546082587,90,2671.3555729127547,2671.3555729127547,2671.3555729127547,2671.3555729127547,109,3241.6450190721953,3241.6450190721953,3241.6450190721953,3241.6450190721953,0.684957095701393
CX2_36,1098,0.9277572528102045,55,1620.8069175210549,1620.8069175210549,1620.8069175210549,1620.8069175210549,91,2701.3558726263,2701.3558726263,2701.3558726263,2701.3558726263,109,3241.613870244997,3241.613870244997,3241.613870244997,3241.613870244997,0.6821999623702155
CX2_36,1099,0.927637520889613,55,1620.8067891405954,1620.8067891405954,1620.8067891405954,1620.8067891405954,90,2671.339945795102,2671.339945795102,2671.339945795102,2671.339945795102,108,3211.614019792818,3211.614019792818,3211.614019792818,3211.614019792818,0.6821119209008822
CX2_36,1100,0.9275226019479561,55,1620.8067850453954,1620.8067850453954,1620.8067850453954,1620.8067850453954,90,2671.3399331284454,2671.3399331284454,2671.3399331284454,2671.3399331284454,108,3211.6164404902956,3211.6164404902956,3211.6164404902956,3211.6164404902956,0.6820274185189967
CX2_36,1101,0.9265927954067088,55,1620.8225082879944,1620.8225082879944,1620.8225082879944,1620.8225082879944,90,2671.3557472078246,2671.3557472078246,2671.3557472078246,2671.3557472078246,108,3211.629920002306,3211.629920002306,3211.629920002306,3211.629920002306,0.6813437116705413
CX2_36,1102,0.9261343728666382,55,1620.8071111192403,1620.8071111192403,1620.8071111192403,1620.8071111192403,90,2671.340150320553,2671.340150320553,2671.340150320553,2671.340150320553,108,3211.6143350146885,3211.6143350146885,3211.6143350146885,3211.6143350146885,0.6810066236675767
CX2_36,1103,0.9283922199329098,55,1620.8226647785923,1620.8226647785923,1620.8226647785923,1620.8226647785923,90,2671.3558982648537,2671.3558982648537,2671.3558982648537,2671.3558982648537,108,3211.6301052747003,3211.6301052747003,3211.6301052747003,3211.6301052747003,0.682666867420975
CX2_36,1104,0.9315411012441359,55,1620.8227996152127,1620.8227996152127,1620.8227996152127,1620.8227996152127,91,2701.371369559027,2701.371369559027,2701.371369559027,2701.371369559027,109,3241.645534619136,3241.645534619136,3241.645534619136,3241.645534619136,0.6849823079152637
CX2_36,1105,0.9269334415219141,56,1650.8381983983563,1650.8381983983563,1650.8381983983563,1650.8381983983563,91,2701.3719598424505,2701.3719598424505,2701.3719598424505,2701.3719598424505,110,3271.658616644243,3271.658616644243,3271.658616644243,3271.658616644243,0.6815941961224502
CX2_36,1106,0.9264489405153178,56,1650.8383547385456,1650.8383547385456,1650.8383547385456,1650.8383547385456,91,2701.3716425855237,2701.3716425855237,2701.3716425855237,2701.3716425855237,109,3241.645939529815,3241.645939529815,3241.645939529815,3241.645939529815,0.6812379320593376
CX2_36,1107,0.9239386342942204,55,1620.8229632536531,1620.8229632536531,1620.8229632536531,1620.8229632536531,90,2671.3562073464273,2671.3562073464273,2671.3562073464273,2671.3562073464273,108,3211.6285665488685,3211.6285665488685,3211.6285665488685,3211.6285665488685,0.6793920496322446
CX2_36,1108,0.9226953031531906,55,1620.807144347229,1620.807144347229,1620.807144347229,1620.807144347229,90,2671.3405917875934,2671.3405917875934,2671.3405917875934,2671.3405917875934,108,3211.614847874909,3211.614847874909,3211.614847874909,3211.614847874909,0.6784778013684288
CX2_36,1109,0.9100538832492546,55,1620.8069891749183,1620.8069891749183,1620.8069891749183,1620.8069891749183,89,2641.325015541457,2641.325015541457,2641.325015541457,2641.325015541457,107,3181.5991864812677,3181.5991864812677,3181.5991864812677,3181.5991864812677,0.6691822920564305
CX2_36,1110,0.9090891363144742,54,1590.8071858403855,1590.8071858403855,1590.8071858403855,1590.8071858403855,88,2611.325017410738,2611.325017410738,2611.325017410738,2611.325017410738,105,3121.583956037939,3121.583956037939,3121.583956037939,3121.583956037939,0.6684728927813396
CX2_36,1111,0.9132189991010193,54,1590.8070400214638,1590.8070400214638,1590.8070400214638,1590.8070400214638,86,2551.294473577873,2551.294473577873,2551.294473577873,2551.294473577873,105,3121.5682408905705,3121.5682408905705,3121.5682408905705,3121.5682408905705,0.6715096701593027
CX2_36,1112,0.9120205492265114,54,1590.8072184618795,1590.8072184618795,1590.8072184618795,1590.8072184618795,87,2581.3096048381994,2581.3096048381994,2581.3096048381994,2581.3096048381994,106,3151.59913989465,3151.59913989465,3151.59913989465,3151.59913989465,0.6706284240609128
CX2_36,1113,0.9169157149817018,54,1590.8072188327787,1590.8072188327787,1590.8072188327787,1590.8072188327787,87,2581.2939867330133,2581.2939867330133,2581.2939867330133,2581.2939867330133,106,3151.5834181807586,3151.5834181807586,3151.5834181807586,3151.5834181807586,0.6742279452544917
CX2_36,1114,0.9159169243317926,54,1590.8071951385937,1590.8071951385937,1590.8071951385937,1590.8071951385937,89,2641.340468664828,2641.340468664828,2641.340468664828,2641.340468664828,107,3181.614645323949,3181.614645323949,3181.614645323949,3181.614645323949,0.6734935128997784
CX2_36,1115,0.9051508711389324,54,1590.8054694911698,1590.8054694911698,1590.8054694911698,1590.8054694911698,88,2611.3249797818717,2611.3249797818717,2611.3249797818717,2611.3249797818717,106,3151.599169232766,3151.599169232766,3151.599169232766,3151.599169232766,0.6655770012683166
CX2_36,1116,0.9024919663118389,53,1560.7918280545855,1560.7918280545855,1560.7918280545855,1560.7918280545855,87,2581.3095977054327,2581.3095977054327,2581.3095977054327,2581.3095977054327,104,3091.56853041274,3091.56853041274,3091.56853041274,3091.56853041274,0.6636218510741309
CX2_36,1117,0.9018190787621165,53,1560.7919375780039,1560.7919375780039,1560.7919375780039,1560.7919375780039,86,2551.294337157393,2551.294337157393,2551.294337157393,2551.294337157393,103,3061.553020216641,3061.553020216641,3061.553020216641,3061.553020216641,0.6631270623136986
CX2_36,1118,0.900967810530581,52,1530.776796553284,1530.776796553284,1530.776796553284,1530.776796553284,86,2551.294301804097,2551.294301804097,2551.294301804097,2551.294301804097,103,3061.5533164761146,3061.5533164761146,3061.5533164761146,3061.5533164761146,0.6625011063820565
CX2_36,1119,0.9065709273101419,52,1530.7764819430304,1530.7764819430304,1530.7764819430304,1530.7764819430304,86,2551.294458926306,2551.294458926306,2551.294458926306,2551.294458926306,103,3061.553290932323,3061.553290932323,3061.553290932323,3061.553290932323,0.6666211992669077
CX2_36,1120,0.9152622025804646,53,1560.790045485075,1560.790045485075,1560.790045485075,1560.790045485075,87,2581.3095759861753,2581.3095759861753,2581.3095759861753,2581.3095759861753,105,3121.583738254325,3121.583738254325,3121.583738254325,3121.583738254325,0.673012081843577
CX2_36,1121,0.915875353649632,54,1590.7916820656974,1590.7916820656974,1590.7916820656974,1590.7916820656974,88,2611.30959531985,2611.30959531985,2611.30959531985,2611.30959531985,106,3151.583924634906,3151.583924634906,3151.583924634906,3151.583924634906,0.6734629450785948
CX2_36,1122,0.9146197388848094,53,1560.7920193570899,1560.7920193570899,1560.7920193570899,1560.7920193570899,88,2611.3251451897086,2611.3251451897086,2611.3251451897086,2611.3251451897086,106,3151.599273437925,3151.599273437925,3151.599273437925,3151.599273437925,0.6725396644006816
CX2_36,1123,0.9111184710774722,53,1560.7919442196144,1560.7919442196144,1560.7919442196144,1560.7919442196144,88,2611.32508734538,2611.32508734538,2611.32508734538,2611.32508734538,106,3151.599374274607,3151.599374274607,3151.599374274607,3151.599374274607,0.6699651064986244
CX2_36,1124,0.902945194524591,54,1590.8072850580793,1590.8072850580793,1590.8072850580793,1590.8072850580793,87,2581.3095834649284,2581.3095834649284,2581.3095834649284,2581.3095834649284,106,3151.598930120992,3151.598930120992,3151.598930120992,3151.598930120992,0.6639551195759378
CX2_36,1125,0.9023117146657,52,1530.763338991208,1530.763338991208,1530.763338991208,1530.763338991208,86,2551.263127894141,2551.263127894141,2551.263127894141,2551.263127894141,103,3061.521854031016,3061.521854031016,3061.521854031016,3061.521854031016,0.6634893081424096
CX2_36,1126,0.9019362746418622,52,1530.7607898330316,1530.7607898330316,1530.7607898330316,1530.7607898330316,85,2521.247720970772,2521.247720970772,2521.247720970772,2521.247720970772,103,3061.521779073868,3061.521779073868,3061.521779073868,3061.521779073868,0.6632132389773789
CX2_36,1127,0.9029378203552625,52,1530.7765802733484,1530.7765802733484,1530.7765802733484,1530.7765802733484,85,2521.278865803033,2521.278865803033,2521.278865803033,2521.278865803033,103,3061.5529698508326,3061.5529698508326,3061.5529698508326,3061.5529698508326,0.6639496971898307
CX2_36,1128,0.9017647714126227,53,1560.7760359551758,1560.7760359551758,1560.7760359551758,1560.7760359551758,86,2551.278595453594,2551.278595453594,2551.278595453594,2551.278595453594,104,3091.552644815005,3091.552644815005,3091.552644815005,3091.552644815005,0.6630871289457093
CX2_36,1129,0.8959168809087785,53,1560.7935992908315,1560.7935992908315,1560.7935992908315,1560.7935992908315,86,2551.2938984872308,2551.2938984872308,2551.2938984872308,2551.2938984872308,104,3091.5680640888168,3091.5680640888168,3091.5680640888168,3091.5680640888168,0.6587870486503697
CX2_36,1130,0.8987407710684323,53,1560.7940717904712,1560.7940717904712,1560.7940717904712,1560.7940717904712,86,2551.2941284414846,2551.2941284414846,2551.2941284414846,2551.2941284414846,103,3061.5528222424327,3061.5528222424327,3061.5528222424327,3061.5528222424327,0.6608635161259061
